SessionID,DateKey,OperatingRoomID,DepartmentID,SessionType,PlannedStartDateTime,PlannedEndDateTime,PlannedMinutes,AvailableMinutes,IsEmergencySession
SES006018,20231106,OR09,D09,Emergency,2023-11-06 08:00:00,2023-11-06 17:00:00,540,510,1
SES006019,20231106,OR10,D02,Full Day,2023-11-06 08:00:00,2023-11-06 17:00:00,540,510,0
SES006020,20231106,OR11,D02,Full Day,2023-11-06 08:00:00,2023-11-06 17:00:00,540,510,0
SES006021,20231106,OR12,D01,Full Day,2023-11-06 08:00:00,2023-11-06 17:00:00,540,510,0
SES006022,20231107,OR01,D05,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006023,20231107,OR02,D02,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006024,20231107,OR03,D02,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006025,20231107,OR04,D07,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006026,20231107,OR05,D07,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006027,20231107,OR06,D03,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006028,20231107,OR07,D09,Morning,2023-11-07 08:00:00,2023-11-07 12:30:00,270,250,0
SES006029,20231107,OR08,D09,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006030,20231107,OR09,D02,Emergency,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,1
SES006031,20231107,OR10,D04,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006032,20231107,OR11,D06,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006033,20231107,OR12,D02,Full Day,2023-11-07 08:00:00,2023-11-07 17:00:00,540,510,0
SES006034,20231108,OR01,D01,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006035,20231108,OR02,D03,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006036,20231108,OR03,D04,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006037,20231108,OR04,D05,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006038,20231108,OR05,D04,Afternoon,2023-11-08 13:00:00,2023-11-08 17:00:00,240,225,0
SES006039,20231108,OR06,D04,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006040,20231108,OR07,D04,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006041,20231108,OR08,D07,Morning,2023-11-08 08:00:00,2023-11-08 12:30:00,270,250,0
SES006042,20231108,OR09,D05,Emergency,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,1
SES006043,20231108,OR10,D06,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006044,20231108,OR11,D05,Full Day,2023-11-08 08:00:00,2023-11-08 17:00:00,540,510,0
SES006045,20231108,OR12,D07,Afternoon,2023-11-08 13:00:00,2023-11-08 17:00:00,240,225,0
SES006046,20231109,OR01,D07,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006047,20231109,OR02,D01,Morning,2023-11-09 08:00:00,2023-11-09 12:30:00,270,250,0
SES006048,20231109,OR03,D06,Afternoon,2023-11-09 13:00:00,2023-11-09 17:00:00,240,225,0
SES006049,20231109,OR04,D07,Afternoon,2023-11-09 13:00:00,2023-11-09 17:00:00,240,225,0
SES006050,20231109,OR05,D04,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006051,20231109,OR06,D04,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006052,20231109,OR07,D07,Morning,2023-11-09 08:00:00,2023-11-09 12:30:00,270,250,0
SES006053,20231109,OR08,D01,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006054,20231109,OR09,D08,Emergency,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,1
SES006055,20231109,OR10,D05,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006056,20231109,OR11,D08,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006057,20231109,OR12,D01,Full Day,2023-11-09 08:00:00,2023-11-09 17:00:00,540,510,0
SES006058,20231110,OR01,D01,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006059,20231110,OR02,D01,Morning,2023-11-10 08:00:00,2023-11-10 12:30:00,270,250,0
SES006060,20231110,OR03,D04,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006061,20231110,OR04,D02,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006062,20231110,OR05,D03,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006063,20231110,OR06,D06,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006064,20231110,OR07,D05,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006065,20231110,OR08,D09,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006066,20231110,OR09,D09,Emergency,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,1
SES006067,20231110,OR10,D07,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006068,20231110,OR11,D02,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006069,20231110,OR12,D05,Full Day,2023-11-10 08:00:00,2023-11-10 17:00:00,540,510,0
SES006070,20231111,OR09,D09,Emergency,2023-11-11 08:00:00,2023-11-11 17:00:00,540,510,1
SES006071,20231112,OR09,D10,Emergency,2023-11-12 08:00:00,2023-11-12 17:00:00,540,510,1
SES006072,20231113,OR01,D03,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006073,20231113,OR02,D02,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006074,20231113,OR03,D04,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006075,20231113,OR04,D10,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006076,20231113,OR05,D03,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006077,20231113,OR06,D09,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006078,20231113,OR07,D08,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006079,20231113,OR08,D04,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006080,20231113,OR09,D08,Emergency,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,1
SES006081,20231113,OR10,D03,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006082,20231113,OR11,D03,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006083,20231113,OR12,D03,Full Day,2023-11-13 08:00:00,2023-11-13 17:00:00,540,510,0
SES006084,20231114,OR01,D01,Morning,2023-11-14 08:00:00,2023-11-14 12:30:00,270,250,0
SES006085,20231114,OR02,D09,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006086,20231114,OR03,D01,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006087,20231114,OR04,D01,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006088,20231114,OR05,D05,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006089,20231114,OR06,D03,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006090,20231114,OR07,D10,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006091,20231114,OR08,D03,Morning,2023-11-14 08:00:00,2023-11-14 12:30:00,270,250,0
SES006092,20231114,OR09,D02,Emergency,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,1
SES006093,20231114,OR10,D04,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006094,20231114,OR11,D07,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006095,20231114,OR12,D09,Full Day,2023-11-14 08:00:00,2023-11-14 17:00:00,540,510,0
SES006096,20231115,OR01,D10,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006097,20231115,OR02,D04,Morning,2023-11-15 08:00:00,2023-11-15 12:30:00,270,250,0
SES006098,20231115,OR03,D02,Morning,2023-11-15 08:00:00,2023-11-15 12:30:00,270,250,0
SES006099,20231115,OR04,D01,Afternoon,2023-11-15 13:00:00,2023-11-15 17:00:00,240,225,0
SES006100,20231115,OR05,D03,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006101,20231115,OR06,D10,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006102,20231115,OR07,D06,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006103,20231115,OR08,D01,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006104,20231115,OR09,D02,Emergency,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,1
SES006105,20231115,OR10,D01,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006106,20231115,OR11,D06,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006107,20231115,OR12,D01,Full Day,2023-11-15 08:00:00,2023-11-15 17:00:00,540,510,0
SES006108,20231116,OR01,D09,Morning,2023-11-16 08:00:00,2023-11-16 12:30:00,270,250,0
SES006109,20231116,OR02,D03,Full Day,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,0
SES006110,20231116,OR03,D02,Full Day,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,0
SES006111,20231116,OR04,D10,Full Day,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,0
SES006112,20231116,OR05,D07,Afternoon,2023-11-16 13:00:00,2023-11-16 17:00:00,240,225,0
SES006113,20231116,OR06,D02,Morning,2023-11-16 08:00:00,2023-11-16 12:30:00,270,250,0
SES006114,20231116,OR07,D01,Morning,2023-11-16 08:00:00,2023-11-16 12:30:00,270,250,0
SES006115,20231116,OR08,D04,Full Day,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,0
SES006116,20231116,OR09,D03,Emergency,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,1
SES006117,20231116,OR10,D09,Full Day,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,0
SES006118,20231116,OR11,D03,Full Day,2023-11-16 08:00:00,2023-11-16 17:00:00,540,510,0
SES006119,20231116,OR12,D03,Morning,2023-11-16 08:00:00,2023-11-16 12:30:00,270,250,0
SES006120,20231117,OR01,D01,Morning,2023-11-17 08:00:00,2023-11-17 12:30:00,270,250,0
SES006121,20231117,OR02,D09,Morning,2023-11-17 08:00:00,2023-11-17 12:30:00,270,250,0
SES006122,20231117,OR03,D03,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006123,20231117,OR04,D05,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006124,20231117,OR05,D01,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006125,20231117,OR06,D01,Afternoon,2023-11-17 13:00:00,2023-11-17 17:00:00,240,225,0
SES006126,20231117,OR07,D01,Afternoon,2023-11-17 13:00:00,2023-11-17 17:00:00,240,225,0
SES006127,20231117,OR08,D10,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006128,20231117,OR09,D09,Emergency,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,1
SES006129,20231117,OR10,D01,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006130,20231117,OR11,D06,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006131,20231117,OR12,D04,Full Day,2023-11-17 08:00:00,2023-11-17 17:00:00,540,510,0
SES006132,20231118,OR09,D01,Emergency,2023-11-18 08:00:00,2023-11-18 17:00:00,540,510,1
SES006133,20231119,OR09,D04,Emergency,2023-11-19 08:00:00,2023-11-19 17:00:00,540,510,1
SES006134,20231120,OR01,D06,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006135,20231120,OR02,D07,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006136,20231120,OR03,D02,Morning,2023-11-20 08:00:00,2023-11-20 12:30:00,270,250,0
SES006137,20231120,OR04,D01,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006138,20231120,OR05,D02,Afternoon,2023-11-20 13:00:00,2023-11-20 17:00:00,240,225,0
SES006139,20231120,OR06,D01,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006140,20231120,OR07,D09,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006141,20231120,OR08,D02,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006142,20231120,OR09,D02,Emergency,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,1
SES006143,20231120,OR10,D03,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006144,20231120,OR11,D06,Afternoon,2023-11-20 13:00:00,2023-11-20 17:00:00,240,225,0
SES006145,20231120,OR12,D05,Full Day,2023-11-20 08:00:00,2023-11-20 17:00:00,540,510,0
SES006146,20231121,OR01,D07,Morning,2023-11-21 08:00:00,2023-11-21 12:30:00,270,250,0
SES006147,20231121,OR02,D04,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006148,20231121,OR03,D05,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006149,20231121,OR04,D01,Afternoon,2023-11-21 13:00:00,2023-11-21 17:00:00,240,225,0
SES006150,20231121,OR05,D03,Afternoon,2023-11-21 13:00:00,2023-11-21 17:00:00,240,225,0
SES006151,20231121,OR06,D02,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006152,20231121,OR07,D01,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006153,20231121,OR08,D07,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006154,20231121,OR09,D02,Emergency,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,1
SES006155,20231121,OR10,D05,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006156,20231121,OR11,D03,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006157,20231121,OR12,D08,Full Day,2023-11-21 08:00:00,2023-11-21 17:00:00,540,510,0
SES006158,20231122,OR01,D04,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006159,20231122,OR02,D06,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006160,20231122,OR03,D01,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006161,20231122,OR04,D07,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006162,20231122,OR05,D03,Afternoon,2023-11-22 13:00:00,2023-11-22 17:00:00,240,225,0
SES006163,20231122,OR06,D02,Afternoon,2023-11-22 13:00:00,2023-11-22 17:00:00,240,225,0
SES006164,20231122,OR07,D04,Morning,2023-11-22 08:00:00,2023-11-22 12:30:00,270,250,0
SES006165,20231122,OR08,D06,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006166,20231122,OR09,D08,Emergency,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,1
SES006167,20231122,OR10,D05,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006168,20231122,OR11,D03,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006169,20231122,OR12,D10,Full Day,2023-11-22 08:00:00,2023-11-22 17:00:00,540,510,0
SES006170,20231123,OR01,D02,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006171,20231123,OR02,D01,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006172,20231123,OR03,D02,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006173,20231123,OR04,D02,Morning,2023-11-23 08:00:00,2023-11-23 12:30:00,270,250,0
SES006174,20231123,OR05,D10,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006175,20231123,OR06,D09,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006176,20231123,OR07,D03,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006177,20231123,OR08,D10,Afternoon,2023-11-23 13:00:00,2023-11-23 17:00:00,240,225,0
SES006178,20231123,OR09,D02,Emergency,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,1
SES006179,20231123,OR10,D02,Morning,2023-11-23 08:00:00,2023-11-23 12:30:00,270,250,0
SES006180,20231123,OR11,D06,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006181,20231123,OR12,D05,Full Day,2023-11-23 08:00:00,2023-11-23 17:00:00,540,510,0
SES006182,20231124,OR01,D09,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006183,20231124,OR02,D07,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006184,20231124,OR03,D02,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006185,20231124,OR04,D05,Afternoon,2023-11-24 13:00:00,2023-11-24 17:00:00,240,225,0
SES006186,20231124,OR05,D01,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006187,20231124,OR06,D06,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006188,20231124,OR07,D08,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006189,20231124,OR08,D02,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006190,20231124,OR09,D10,Emergency,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,1
SES006191,20231124,OR10,D09,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006192,20231124,OR11,D10,Full Day,2023-11-24 08:00:00,2023-11-24 17:00:00,540,510,0
SES006193,20231124,OR12,D02,Afternoon,2023-11-24 13:00:00,2023-11-24 17:00:00,240,225,0
SES006194,20231125,OR09,D10,Emergency,2023-11-25 08:00:00,2023-11-25 17:00:00,540,510,1
SES006195,20231126,OR09,D05,Emergency,2023-11-26 08:00:00,2023-11-26 17:00:00,540,510,1
SES006196,20231127,OR01,D10,Full Day,2023-11-27 08:00:00,2023-11-27 17:00:00,540,510,0
SES006197,20231127,OR02,D02,Full Day,2023-11-27 08:00:00,2023-11-27 17:00:00,540,510,0
SES006198,20231127,OR03,D03,Full Day,2023-11-27 08:00:00,2023-11-27 17:00:00,540,510,0
SES006199,20231127,OR04,D06,Afternoon,2023-11-27 13:00:00,2023-11-27 17:00:00,240,225,0
SES006200,20231127,OR05,D01,Afternoon,2023-11-27 13:00:00,2023-11-27 17:00:00,240,225,0
SES006201,20231127,OR06,D01,Full Day,2023-11-27 08:00:00,2023-11-27 17:00:00,540,510,0
SES006202,20231127,OR07,D07,Morning,2023-11-27 08:00:00,2023-11-27 12:30:00,270,250,0
SES006203,20231127,OR08,D10,Morning,2023-11-27 08:00:00,2023-11-27 12:30:00,270,250,0
SES006204,20231127,OR09,D02,Emergency,2023-11-27 08:00:00,2023-11-27 17:00:00,540,510,1
SES006205,20231127,OR10,D06,Morning,2023-11-27 08:00:00,2023-11-27 12:30:00,270,250,0
SES006206,20231127,OR11,D02,Full Day,2023-11-27 08:00:00,2023-11-27 17:00:00,540,510,0
SES006207,20231127,OR12,D01,Morning,2023-11-27 08:00:00,2023-11-27 12:30:00,270,250,0
SES006208,20231128,OR01,D02,Afternoon,2023-11-28 13:00:00,2023-11-28 17:00:00,240,225,0
SES006209,20231128,OR02,D01,Afternoon,2023-11-28 13:00:00,2023-11-28 17:00:00,240,225,0
SES006210,20231128,OR03,D10,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006211,20231128,OR04,D04,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006212,20231128,OR05,D07,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006213,20231128,OR06,D01,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006214,20231128,OR07,D01,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006215,20231128,OR08,D04,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006216,20231128,OR09,D08,Emergency,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,1
SES006217,20231128,OR10,D01,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006218,20231128,OR11,D04,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006219,20231128,OR12,D10,Full Day,2023-11-28 08:00:00,2023-11-28 17:00:00,540,510,0
SES006220,20231129,OR01,D03,Afternoon,2023-11-29 13:00:00,2023-11-29 17:00:00,240,225,0
SES006221,20231129,OR02,D10,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006222,20231129,OR03,D09,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006223,20231129,OR04,D04,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006224,20231129,OR05,D09,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006225,20231129,OR06,D07,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006226,20231129,OR07,D02,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006227,20231129,OR08,D10,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006228,20231129,OR09,D08,Emergency,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,1
SES006229,20231129,OR10,D03,Full Day,2023-11-29 08:00:00,2023-11-29 17:00:00,540,510,0
SES006230,20231129,OR11,D06,Morning,2023-11-29 08:00:00,2023-11-29 12:30:00,270,250,0
SES006231,20231129,OR12,D10,Morning,2023-11-29 08:00:00,2023-11-29 12:30:00,270,250,0
SES006232,20231130,OR01,D06,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006233,20231130,OR02,D02,Morning,2023-11-30 08:00:00,2023-11-30 12:30:00,270,250,0
SES006234,20231130,OR03,D02,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006235,20231130,OR04,D04,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006236,20231130,OR05,D08,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006237,20231130,OR06,D01,Afternoon,2023-11-30 13:00:00,2023-11-30 17:00:00,240,225,0
SES006238,20231130,OR07,D08,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006239,20231130,OR08,D04,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006240,20231130,OR09,D08,Emergency,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,1
SES006241,20231130,OR10,D01,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006242,20231130,OR11,D06,Morning,2023-11-30 08:00:00,2023-11-30 12:30:00,270,250,0
SES006243,20231130,OR12,D08,Full Day,2023-11-30 08:00:00,2023-11-30 17:00:00,540,510,0
SES006244,20231201,OR01,D05,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006245,20231201,OR02,D03,Afternoon,2023-12-01 13:00:00,2023-12-01 17:00:00,240,225,0
SES006246,20231201,OR03,D05,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006247,20231201,OR04,D10,Morning,2023-12-01 08:00:00,2023-12-01 12:30:00,270,250,0
SES006248,20231201,OR05,D01,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006249,20231201,OR06,D03,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006250,20231201,OR07,D09,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006251,20231201,OR08,D03,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006252,20231201,OR09,D08,Emergency,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,1
SES006253,20231201,OR10,D07,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006254,20231201,OR11,D05,Morning,2023-12-01 08:00:00,2023-12-01 12:30:00,270,250,0
SES006255,20231201,OR12,D10,Full Day,2023-12-01 08:00:00,2023-12-01 17:00:00,540,510,0
SES006256,20231202,OR09,D08,Emergency,2023-12-02 08:00:00,2023-12-02 17:00:00,540,510,1
SES006257,20231203,OR09,D08,Emergency,2023-12-03 08:00:00,2023-12-03 17:00:00,540,510,1
SES006258,20231204,OR01,D05,Full Day,2023-12-04 08:00:00,2023-12-04 17:00:00,540,510,0
SES006259,20231204,OR02,D10,Full Day,2023-12-04 08:00:00,2023-12-04 17:00:00,540,510,0
SES006260,20231204,OR03,D10,Full Day,2023-12-04 08:00:00,2023-12-04 17:00:00,540,510,0
SES006261,20231204,OR04,D06,Morning,2023-12-04 08:00:00,2023-12-04 12:30:00,270,250,0
SES006262,20231204,OR05,D02,Morning,2023-12-04 08:00:00,2023-12-04 12:30:00,270,250,0
SES006263,20231204,OR06,D03,Morning,2023-12-04 08:00:00,2023-12-04 12:30:00,270,250,0
SES006264,20231204,OR07,D02,Afternoon,2023-12-04 13:00:00,2023-12-04 17:00:00,240,225,0
SES006265,20231204,OR08,D01,Full Day,2023-12-04 08:00:00,2023-12-04 17:00:00,540,510,0
SES006266,20231204,OR09,D05,Emergency,2023-12-04 08:00:00,2023-12-04 17:00:00,540,510,1
